Region,Month,Year,Humidity,Temperature,Population Density,Dengue_Cases
9,10,2013,18.7538844002,30.2,231.4507710347,17.741579
9,11,2013,25,29.43,231.4789770427,15.540628
9,12,2013,25,27.69,231.5036839234,21.205685
9,1,2014,23.4773151025,24.88,231.5373972541,1.995847
9,2,2014,24.2852703543,23.17,231.5405703018,1.788731
9,3,2014,25,24.07,231.5434140713,11.108958
9,4,2014,24.8943443132,27.94,231.5610753718,4.029351
9,5,2014,22.6755748912,30.93,231.5674813352,7.249066
9,6,2014,7.2436295836,34.23,231.5790060824,4.142323
9,7,2014,1.5817277812,33.05,231.5855916516,11.429047
9,8,2014,1.4512119329,30.9,231.6037618376,13.048319
9,9,2014,11.0658794282,30.67,231.6245063829,13.443722
9,10,2014,22.9428216283,30.33,231.6458795498,1.186211
9,11,2014,24.9813548788,29.82,231.6477654179,2.221792
9,12,2014,25,27,231.6512976786,4.895473
9,1,2015,21.5071472965,24.69,231.6590806246,2.353304
9,2,2015,21.532007458,22.38,231.6628219664,9.227916
9,3,2015,24.5090118086,25.33,231.677492739,3.650401
9,4,2015,24.7078931013,29.11,231.6832962382,11.840639
9,5,2015,24.6954630205,30.89,231.7021207835,11.155031
9,6,2015,18.8098197638,33.61,231.719855332,11.062381
9,7,2015,7.734617775,33.63,231.7374425832,1.408276
9,8,2015,5.5842137974,31.08,231.7396814958,2.538603
9,9,2015,12.3834679925,30.66,231.7437174306,2.038295
9,10,2015,24.9875699192,30.55,231.7469579632,2.316244
9,11,2015,25,29.42,231.7506403861,11.080911
9,12,2015,24.6146674953,27.08,231.7682570967,3.76158
9,1,2016,23.8067122436,23.96,231.7742373511,8.975216
9,2,2016,22.4145431945,22.61,231.788506375,9.175882
9,3,2016,21.0410192666,25.37,231.8030944226,10.288663
9,4,2016,24.2293349907,29.04,231.8194515975,1.824231
9,5,2016,24.6084524549,32.28,231.8223518058,3.009981
9,6,2016,18.4182722188,34.02,231.8271371492,0.693208
9,7,2016,7.6973275326,33.3,231.8282392287,1.076296
9,8,2016,6.062771908,31.1,231.8299503511,8.13607
9,9,2016,13.90615289,30.61,231.8428852796,3.721431
9,10,2016,22.0478558111,29.7,231.848801704,4.797727
9,11,2016,25,29.23,231.8564292509,5.928751
9,12,2016,24.8011187073,27.71,231.8658549282,7.771224
10,1,2008,24.1671845867,18.36,201.9441199377,4.66066
10,2,2008,24.9751398384,19.05,201.9504181269,2.458154
10,3,2008,24.9254195152,22.45,201.9537399566,10.068598
10,4,2008,25,25.72,201.9673461701,5.624256
10,5,2008,24.4903666874,28.34,201.9749465161,3.323424
10,6,2008,22.9676817899,28.21,201.9794376296,12.546417
10,7,2008,15.9633312617,27.03,201.9963922472,7.433457
10,8,2008,7.6538222498,26.63,202.0064374593,17.502056
10,9,2008,15.6525792418,25.6,202.0300888863,29.281529
10,10,2008,13.9807333748,24.07,202.0696585201,2.851458
10,11,2008,25,21.03,202.0735118418,2.359828
10,12,2008,24.9751398384,18.33,202.0767007985,8.49538
10,1,2009,22.9925419515,19.09,202.0881810418,3.367244
10,2,2009,23.3467992542,19.36,202.0927313715,3.347892
10,3,2009,24.0801740211,23.13,202.0972555499,10.353307
10,4,2009,24.7762585457,25.19,202.1112465053,6.192632
10,5,2009,24.5587321318,28.07,202.1196149269,14.68815
10,6,2009,23.8253573648,27.74,202.1394637782,23.648115
10,7,2009,16.3113735239,27.2,202.1714206904,1.56751
10,8,2009,19.0957116221,27.09,202.1735389472,3.13502
10,9,2009,19.2697327533,26.72,202.1777754607,7.431159
10,10,2009,24.9875699192,25.73,202.1878175674,2.573813
10,11,2009,25,22.34,202.1912956931,5.225033
10,12,2009,24.8197638285,19.3,202.1983565485,7.121527
10,1,2010,24.1423244251,18.67,202.2079802336,9.387252
10,2,2010,20.9726538222,21.05,202.2206657093,11.158073
10,3,2010,23.90615289,22.73,202.2357441863,19.40286
10,4,2010,23.3095090118,26.96,202.2619642674,1.142465
10,5,2010,24.4033561218,28.41,202.2635081391,1.447122
10,6,2010,24.0180236172,28.36,202.2654637093,4.893558
10,7,2010,14.0304536979,27.37,202.2720766255,1.827944
10,8,2010,8.5985083903,26.79,202.2745468201,5.388626
10,9,2010,24.968924798,26.48,202.2818287472,5.331502
10,10,2010,25,24.72,202.2890334796,7.464103
10,11,2010,25,21.41,202.2991201053,8.016295
10,12,2010,25,19.18,202.3099529363,15.175741
10,1,2011,23.9620882536,18.11,202.3304606945,1.217518
10,2,2011,24.6208825357,20.86,202.3321059891,1.367367
10,3,2011,24.9937849596,24.9,202.3339537823,8.241664
10,4,2011,20.7116221255,26.8,202.3450911661,2.65981
10,5,2011,24.8259788689,28.99,202.3486855039,7.623539
10,6,2011,14.8508390305,28.79,202.3589875836,7.848311
10,7,2011,3.2100683654,27.35,202.3695934093,10.021114
10,8,2011,15.3604723431,26.91,202.3831354553,7.82958
10,9,2011,18.3623368552,26.24,202.3937159688,13.467627
10,10,2011,24.9316345556,24.67,202.4119154647,1.741988
10,11,2011,25,21.49,202.4142695026,2.472499
10,12,2011,23.0484773151,19.85,202.4176107174,17.363687
10,1,2012,21.0348042262,17.77,202.4410751593,2.892544
10,2,2012,24.968924798,20.45,202.4449840026,10.925341
10,3,2012,23.0360472343,23.66,202.4597479769,7.590625
10,4,2012,24.9502796768,26.99,202.4700055782,20.671557
10,5,2012,24.9813548788,28.84,202.4979401147,12.233435
10,6,2012,21.3455562461,28.28,202.5144717836,21.50063
10,7,2012,21.4325668117,27.03,202.5435266891,1.805537
10,8,2012,16.5724052206,26.86,202.5459666039,5.324492
10,9,2012,3.4835301429,26.19,202.5531618634,28.041095
10,10,2012,23.9310130516,23.52,202.591055235,2.855696
10,11,2012,22.5823492853,20.99,202.5949142836,16.673582
10,12,2012,24.9627097576,18.94,202.6174461512,9.746215
10,1,2013,24.3971410814,18.42,202.630616712,27.110255
10,2,2013,23.4089496582,20.5,202.6672521918,19.4266
10,3,2013,24.2728402735,23.93,202.6935043539,42.586297
10,4,2013,23.9558732132,25.5,202.7510534039,1.630965
10,5,2013,21.9857054071,27.31,202.7532574107,6.831929
10,6,2013,18.6730888751,28.01,202.7624897472,22.181118
10,7,2013,6.4729645743,27.07,202.7924642309,4.711675
10,8,2013,10.3635798633,26.63,202.7988313593,28.233809
10,9,2013,7.0447482909,26.19,202.8369851553,6.922538
10,10,2013,20.0217526414,24.22,202.8463399363,29.33924
10,11,2013,25,21.14,202.885987558,18.611118
10,12,2013,24.7824735861,18.69,202.9111377174,58.098582
10,1,2014,24.5525170914,18.01,202.9896493147,1.247983
10,2,2014,24.9564947172,19.66,202.9913357782,4.902792
10,3,2014,24.3225605966,23.44,202.9979611728,14.940144
10,4,2014,24.6954630205,26.72,203.0181505566,4.849307
10,5,2014,24.6581727781,28.72,203.0247036742,16.241612
10,6,2014,19.8042262275,27.54,203.0466517985,12.283722
10,7,2014,20.46923555,26.58,203.0632514228,28.650133
10,8,2014,14.9937849596,26.23,203.1019678188,19.111974
10,9,2014,23.7383467993,26.26,203.1277948107,41.967899
10,10,2014,24.9875699192,24.05,203.1845081877,1.158842
10,11,2014,24.7451833437,21.23,203.1860741904,2.192885
10,12,2014,24.9627097576,18.97,203.1890375485,8.646742
10,1,2015,20.7364822871,18.2,203.200722335,2.351086
10,2,2015,24.7265382225,19.27,203.2038994782,7.649803
10,3,2015,24.7949036669,22.31,203.2142370499,7.491894
10,4,2015,24.6395276569,25.68,203.2243612309,27.581401
10,5,2015,24.1174642635,27.76,203.2616333945,19.528053
10,6,2015,23.7880671224,28.13,203.2880226553,26.686584
10,7,2015,5.6463642014,27.43,203.3240856066,0.929907
10,8,2015,1.2834058421,26.75,203.3253422377,6.175988
10,9,2015,16.9453076445,26.28,203.3336881674,5.01799
10,10,2015,24.2479801119,24.35,203.340469235,2.000178
10,11,2015,24.7700435053,21.85,203.3431721782,9.228891
10,12,2015,24.0863890615,19.6,203.3556436526,5.403989
10,1,2016,21.8924798011,19.5,203.3629463404,25.356848
10,2,2016,24.9564947172,20.51,203.3972123512,20.4513
10,3,2016,24.9316345556,23.93,203.4248492431,19.743105
10,4,2016,24.7886886265,27.23,203.4515291147,0.276369
10,5,2016,24.968924798,28.2,203.4519025863,2.331863
10,6,2016,16.187072716,29.01,203.4550537526,1.848217
10,7,2016,14.7762585457,27.6,203.4575513431,1.330025
10,8,2016,1.0969546302,26.74,203.4593486742,5.510105
10,9,2016,10.5376009944,26.37,203.466794762,6.460124
10,10,2016,24.2169049099,24.74,203.4755246593,12.954793
10,11,2016,25,21.98,203.4930311363,18.948544
10,12,2016,24.9813548788,19.65,203.5186372769,15.442113
11,1,2008,24.2914853947,12.41,176.5752196521,3.95752
11,2,2008,19.2945929149,12.99,176.5819046521,5.597063
11,3,2008,20.6308266004,17.46,176.5913591504,9.40382
11,4,2008,23.4835301429,20.18,176.6072439815,4.975168
11,5,2008,18.890615289,22.66,176.6156479815,8.913842
11,6,2008,7.0323182101,23.67,176.630705147,13.775937
11,7,2008,8.7290242387,23.32,176.6539753109,10.21417
11,8,2008,13.2722187694,22.99,176.6712289764,8.065802
11,9,2008,21.9235550031,21.64,176.684853642,15.3401
11,10,2008,24.2479801119,19.08,176.710765973,3.655994
11,11,2008,24.546302051,16.23,176.7169416386,4.183664
11,12,2008,22.9552517091,14.27,176.7240086386,8.574626
11,1,2009,24.9440646364,12.96,176.7384928041,3.801753
11,2,2009,17.5481665631,15.29,176.7449146842,8.77185
11,3,2009,17.8091982598,17.42,176.7597319984,25.610835
11,4,2009,21.8800497203,21.79,176.802993544,7.677687
11,5,2009,19.8850217526,23.41,176.8159626099,6.806066
11,6,2009,16.218147918,24.2,176.827459343,13.389589
11,7,2009,10.0093225606,23.75,176.850076892,3.041403
11,8,2009,1.5195773773,23.08,176.855214397,4.821736
11,9,2009,2.3213175886,22.33,176.8633592214,7.4366
11,10,2009,23.3157240522,19.45,176.8759210457,4.376652
11,11,2009,23.6140459913,15.53,176.8833140389,9.532201
11,12,2009,24.968924798,13.3,176.8994157298,24.071589
11,1,2010,23.9310130516,12.06,176.9400771977,5.912095
11,2,2010,25,13.47,176.9500638447,3.503464
11,3,2010,20.4070851461,17.9,176.9559818582,11.550482
11,4,2010,19.6799254195,21.35,176.9754928075,3.612947
11,5,2010,22.110006215,22.47,176.9815957585,4.926746
11,6,2010,10.2330640149,23.11,176.9899179646,4.762521
11,7,2010,10.9664387819,23.1,176.9979627636,4.470566
11,8,2010,0.3138595401,22.89,177.0055143953,10.236683
11,9,2010,18.7228091983,21.57,177.0228060896,14.652507
11,10,2010,24.7513983841,19.35,177.047556946,5.127465
11,11,2010,23.8564325668,15.12,177.0562182045,3.320992
11,12,2010,24.4903666874,12.72,177.0618279882,10.692863
11,1,2011,15.124300808,12.27,177.0798902568,3.877223
11,2,2011,22.0975761342,14.25,177.08643962,4.613177
11,3,2011,22.2591671846,16.89,177.0942321487,8.54425
11,4,2011,22.5015537601,20.55,177.1086650035,4.308025
11,5,2011,21.8303293971,22.65,177.1159420727,16.926949
11,6,2011,7.6973275326,22.97,177.144534892,14.324184
11,7,2011,1.8489745183,22.65,177.1687311487,8.292949
11,8,2011,6.609695463,22.76,177.1827395085,3.661821
11,9,2011,9.922311995,21.65,177.188925017,10.15976
11,10,2011,24.1174642635,19.59,177.2060867737,5.420932
11,11,2011,24.3971410814,14.8,177.2152437535,8.149348
11,12,2011,23.1914232443,12.35,177.229009544,21.414475
11,1,2012,22.358607831,12.44,177.2651826437,5.596859
11,2,2012,21.2647607209,13.91,177.2746367974,25.247661
11,3,2012,23.2784338098,17.02,177.3172848734,14.689548
11,4,2012,24.577377253,20.13,177.3420982991,16.808233
11,5,2012,22.3026724674,22.35,177.3704905845,6.091219
11,6,2012,22.5512740833,23,177.3807798058,21.010291
11,7,2012,2.9801118707,23.27,177.4162701622,7.256496
11,8,2012,0.7302672467,22.65,177.4285277568,6.232465
11,9,2012,15.4909881914,21.73,177.4390555693,39.230981
11,10,2012,17.0385332505,19.51,177.5053241183,9.904852
11,11,2012,24.9627097576,17.12,177.5220552872,24.082384
11,12,2012,21.0969546302,13.64,177.5627349899,22.228535
11,1,2013,24.1485394655,12.64,177.600283191,26.292546
11,2,2013,17.4300807955,14.38,177.6446962754,9.829314
11,3,2013,21.6935985084,18.07,177.6612998464,37.406965
11,4,2013,23.4773151025,21.06,177.7244872872,6.199762
11,5,2013,20.8483530143,22.14,177.7349598582,6.824948
11,6,2013,11.9359850839,23.39,177.7464884866,30.877244
11,7,2013,5.8017402113,23.59,177.7986459933,9.759849
11,8,2013,7.1193287756,23.27,177.8151322247,20.318546
11,9,2013,15.062150404,22.1,177.849454093,19.69336
11,10,2013,17.4922311995,19.66,177.8827199038,24.104395
11,11,2013,22.2840273462,17.58,177.9234367872,8.787337
11,12,2013,24.4095711622,13.8,177.9382802619,37.910587
11,1,2014,20.9167184587,12.61,178.0023184156,5.689311
11,2,2014,20.4816656308,14.39,178.0119287382,7.790769
11,3,2014,21.7619639528,16.95,178.025088821,18.17846
11,4,2014,22.8371659416,20.78,178.0557956791,7.466153
11,5,2014,22.5388440025,23.5,178.0684074241,15.068987
11,6,2014,17.1379738968,23.85,178.093861794,17.221699
11,7,2014,0.1584835301,23.46,178.1229525018,15.974493
11,8,2014,3.3530142946,23.2,178.1499364426,8.029959
11,9,2014,20.2454940957,21.86,178.1635005626,18.127205
11,10,2014,23.6575512741,19.45,178.1941208413,5.330526
11,11,2014,24.4965817278,17.07,178.2031251082,7.141538
11,12,2014,23.4089496582,13.84,178.215188517,7.978704
11,1,2015,21.7868241144,13.34,178.2286660575,6.624678
11,2,2015,20.8234928527,14.54,178.239856392,15.233396
11,3,2015,23.5456805469,16.92,178.2655884798,10.458248
11,4,2015,21.7308887508,21.29,178.2832544393,12.257335
11,5,2015,19.4437538844,22.68,178.303959397,7.801651
11,6,2015,10.8918582971,23.99,178.3171378616,14.409515
11,7,2015,4.0118085768,23.88,178.3414782585,4.90966
11,8,2015,4.0366687383,23.38,178.3497716031,4.707893
11,9,2015,15.6028589186,21.84,178.3577241251,4.052151
11,10,2015,17.0447482909,19.98,178.3645689747,6.2884
11,11,2015,25,17.97,178.375191272,11.685663
11,12,2015,24.9254195152,14.73,178.3949305676,7.162723
11,1,2016,19.2200124301,13.27,178.4070297619,9.683444
11,2,2016,22.8558110628,14.87,178.4233869308,9.20341
11,3,2016,23.3405842138,17.7,178.4389332315,13.391293
11,4,2016,22.6507147296,21.76,178.4615536589,2.996074
11,5,2016,24.7389683033,23.45,178.4666145947,8.590953
11,6,2016,22.265382225,23.83,178.4811263396,1.787713
11,7,2016,1.0658794282,23.71,178.4841461251,5.677643
11,8,2016,5.8514605345,23.18,178.4937367382,11.520816
11,9,2016,14.1361093847,22.16,178.5131975761,9.83242
11,10,2016,24.7762585457,19.76,178.5298063937,7.20051
11,11,2016,24.453076445,16.56,178.5419694173,12.8616
11,12,2016,23.9745183344,14.15,178.563695093,11.553921
12,1,2008,23.0484773151,22.79,142.2616064849,3.083831
12,2,2008,24.6208825357,25.61,142.2671629372,4.524305
12,3,2008,24.9937849596,29.29,142.2753148381,10.732544
12,4,2008,24.5276569298,32.47,142.2946527552,5.132956
12,5,2008,23.6078309509,33.9,142.3039013245,3.205561
12,6,2008,24.0988191423,32.58,142.3096771101,14.790216
12,7,2008,12.781230578,30.62,142.336326148,11.381771
12,8,2008,0.2517091361,30.54,142.3568338435,9.089186
12,9,2008,24.3722809198,29.87,142.3732107552,25.218435
12,10,2008,24.9813548788,28.24,142.4186493768,3.205561
12,11,2008,24.9316345556,26.74,142.4244251624,4.037384
12,12,2008,24.9627097576,24.42,142.4316997281,10.022451
12,1,2009,22.3026724674,23.46,142.4497581984,4.132792
12,2,2009,24.2231199503,26.34,142.4572046705,3.913175
12,3,2009,24.4406463642,29.4,142.4642554363,17.289847
12,4,2009,24.4282162834,31.12,142.4954083137,8.844575
12,5,2009,24.8259788689,32.12,142.5113444849,10.641441
12,6,2009,23.3530142946,32.34,142.5305182525,19.066748
12,7,2009,14.9875699192,30.74,142.5648727534,3.493907
12,8,2009,16.6594157862,29.8,142.5711680813,5.051191
12,9,2009,17.5730267247,30,142.5802693263,12.039004
12,10,2009,25,28.6,142.6019612254,3.633663
12,11,2009,24.3474207582,26.88,142.608508366,5.250843
12,12,2009,24.968924798,24.28,142.6179693444,21.0433
12,1,2010,23.0919825979,23.16,142.6558852002,11.000884
12,2,2010,21.9484151647,25.66,142.6757066128,11.550928
12,3,2010,22.4580484773,28.83,142.6965190957,15.165504
12,4,2010,24.5587321318,32.04,142.7238443281,2.376977
12,5,2010,24.5027967682,33.66,142.7281271696,4.989687
12,6,2010,22.5201988813,31.46,142.7371175966,9.802573
12,7,2010,20.8421379739,29.76,142.7547798903,3.418132
12,8,2010,20.655686762,29.52,142.7609386867,6.659464
12,9,2010,18.6793039155,30.29,142.7729377209,19.349769
12,10,2010,24.6022374145,28.26,142.8078021696,9.115018
12,11,2010,25,26.55,142.8242256254,8.800707
12,12,2010,24.8881292728,24.3,142.8400827552,12.788528
12,1,2011,24.6208825357,22.98,142.863125148,2.570169
12,2,2011,24.5400870106,24.75,142.8677560831,5.797375
12,3,2011,24.8011187073,27.78,142.8782018038,14.763981
12,4,2011,22.8558110628,30.91,142.9048035714,5.005067
12,5,2011,23.3965195774,32.58,142.9138217101,11.246907
12,6,2011,20.985083903,32.5,142.9340864074,24.967361
12,7,2011,14.7886886265,31.04,142.9790726435,13.063418
12,8,2011,11.8924798011,30.18,143.0026103335,9.913511
12,9,2011,2.5326289621,30.56,143.0204725155,14.203568
12,10,2011,18.7228091983,29.12,143.0460645299,3.343153
12,11,2011,25,26.82,143.052088229,9.159852
12,12,2011,24.5338719702,24.52,143.0685924669,27.035091
12,1,2012,24.8819142324,24.75,143.1173043426,6.918781
12,2,2012,24.0988191423,26.12,143.1297706146,11.11947
12,3,2012,24.9751398384,29.61,143.1498056957,31.248563
12,4,2012,24.8321939093,32.51,143.2061094128,15.928404
12,5,2012,24.9564947172,33.11,143.2348092399,15.814358
12,6,2012,21.9794903667,33.72,143.2633035786,28.188332
12,7,2012,15.4164077067,30.99,143.314093366,2.318932
12,8,2012,13.844002486,30.18,143.3182716218,8.819546
12,9,2012,20.3076444997,30.02,143.3341626957,40.600322
12,10,2012,24.9440646364,29.23,143.407316429,6.253514
12,11,2012,25,27.14,143.4185840218,9.579851
12,12,2012,24.9813548788,24.66,143.4358450146,42.196964
12,1,2013,24.5525170914,23.33,143.5118755804,16.377741
12,2,2013,23.0733374767,24.76,143.5413850236,24.604004
12,3,2013,24.2106898695,29.51,143.5857165624,56.518163
12,4,2013,24.7949036669,32.33,143.6875510903,0.953499
12,5,2013,22.7625854568,33.3,143.6892691065,6.543618
12,6,2013,19.7110006215,32.88,143.7010594092,35.859027
12,7,2013,19.2510876321,30.28,143.7656702687,6.824059
12,8,2013,18.2318210068,30.42,143.7779658705,7.927126
12,9,2013,21.7122436296,30.39,143.7922489804,27.913205
12,10,2013,24.3039154755,29.45,143.8425430435,17.088191
12,11,2013,24.9564947172,26.65,143.8733325768,23.089623
12,12,2013,24.4095711622,25,143.9149355011,52.909825
12,1,2014,22.5077688005,23.78,144.0102685191,0.202326
12,2,2014,24.9751398384,27.19,144.0106330705,5.150112
12,3,2014,24.2728402735,28.04,144.0199125516,17.400021
12,4,2014,24.9627097576,31.9,144.0512639408,4.837427
12,5,2014,24.8570540709,33.57,144.0599800254,7.265337
12,6,2014,23.0360472343,33.17,144.0730707227,20.545268
12,7,2014,19.3567433188,30.86,144.1100892236,10.999168
12,8,2014,15.5220633934,30.7,144.1299075444,16.075707
12,9,2014,20.7302672467,30.45,144.1588727822,41.881446
12,10,2014,24.9875699192,29.9,144.2343348471,0.073573
12,11,2014,24.6768178993,26.92,144.234467411,3.549899
12,12,2014,24.2293349907,25.24,144.2408636254,6.180134
12,1,2015,23.7383467993,24.14,144.251999002,2.75141
12,2,2015,23.9807333748,24.22,144.2569564975,7.946507
12,3,2015,24.968924798,29.49,144.2712745281,11.114249
12,4,2015,24.9254195152,31.8,144.291300202,9.55753
12,5,2015,24.515226849,33.11,144.3085209768,16.88859
12,6,2015,23.9310130516,31.98,144.3389508687,35.279594
12,7,2015,17.2622747048,30.49,144.4025177047,0.072406
12,8,2015,14.3349906774,30.29,144.402648166,2.35318
12,9,2015,21.3331261653,30.23,144.4068881299,3.52977
12,10,2015,24.7638284649,29.08,144.4132480759,1.737733
12,11,2015,24.5525170914,26.23,144.4163791263,6.082064
12,12,2015,25,23.6,144.4273378002,8.923981
12,1,2016,23.75077688,22.89,144.4434170453,8.357762
12,2,2016,24.2977004351,25.59,144.4584760759,15.325534
12,3,2016,24.9627097576,29.1,144.4860896507,32.540029
12,4,2016,24.5276569298,31.76,144.5447203335,0.01782
12,5,2016,24.4717215662,33.08,144.5447524417,2.174087
12,6,2016,21.8116842759,32.82,144.5486697155,2.102806
12,7,2016,7.858918583,31.3,144.5524585552,1.621655
12,8,2016,15.0186451212,30.47,144.5553804561,6.272777
12,9,2016,23.2473586078,29.71,144.566682757,9.925956
12,10,2016,25,29.14,144.5845673624,5.702524
12,11,2016,24.9937849596,26.9,144.5948421804,17.927311
12,12,2016,24.9875699192,23.9,144.6271436417,26.445456
13,1,2008,23.2162834058,18.67,127.1125676831,0.682832
13,2,2008,21.2834058421,20.54,127.1134464888,0.707219
13,3,2008,21.9981354879,24.6,127.1143566805,1.390052
13,4,2008,24.422001243,27.02,127.1161456792,0.999862
13,5,2008,24.7327532629,28.52,127.1174325029,0.804767
13,6,2008,23.6016159105,28.05,127.1184682391,0.85354
13,7,2008,21.6376631448,27.06,127.1195667462,1.121796
13,8,2008,20.8110627719,26.9,127.1210104991,1.999723
13,9,2008,18.4431323804,26.45,127.1235841451,3.170293
13,10,2008,23.8004972032,24.33,127.1276643163,0.829154
13,11,2008,25,21.51,127.1287314386,0.585285
13,12,2008,24.8508390305,19.68,127.1294847011,1.365665
13,1,2009,24.5960223741,18.24,127.1312423137,0.839944
13,2,2009,24.8073337477,20,127.1323233227,0.911939
13,3,2009,24.2231199503,23.53,127.1334969894,0.59996
13,4,2009,20.531385954,26.53,127.1342691387,1.439904
13,5,2009,23.0546923555,27.75,127.136122297,2.159856
13,6,2009,19.8663766314,28.19,127.1389020345,2.615826
13,7,2009,14.2852703543,27.3,127.1422686059,0.45597
13,8,2009,11.8614045991,26.75,127.1428554399,0.479968
13,9,2009,2.0602858919,26.43,127.1434731593,1.79988
13,10,2009,15.2734617775,24.48,127.1457896072,0.623958
13,11,2009,25,21.89,127.1465926419,0.551963
13,12,2009,24.4157862026,19.38,127.147303019,0.575962
13,1,2010,24.8073337477,18.44,127.1480442828,0.920902
13,2,2010,24.9254195152,20.41,127.1492294849,2.077932
13,3,2010,21.1839651958,23.45,127.1519037861,2.621028
13,4,2010,22.6072094469,26.59,127.1552770525,0.708386
13,5,2010,24.9627097576,27.51,127.1561887462,0.306967
13,6,2010,23.0174021131,28.9,127.1565838131,1.416772
13,7,2010,22.5947793661,28.16,127.1584072005,0.425032
13,8,2010,16.2678682411,27.34,127.1589542172,1.180643
13,9,2010,24.0366687383,27.13,127.1604737063,1.015353
13,10,2010,24.9875699192,25.03,127.1617804669,1.416772
13,11,2010,24.7824735861,22.14,127.1636038543,1.723739
13,12,2010,24.7203231821,19.75,127.1658223086,3.046059
13,1,2011,23.875077688,18.58,127.1697425904,0.882679
13,2,2011,24.8694841516,20.83,127.1708785994,0.696852
13,3,2011,24.9316345556,23.51,127.1717754489,2.717723
13,4,2011,24.5214418894,26.6,127.1752731619,0.58071
13,5,2011,23.6886264761,28.6,127.1760205364,1.509846
13,6,2011,18.4928527035,28.37,127.1779637101,1.254334
13,7,2011,7.3244251088,27.12,127.1795780396,2.485439
13,8,2011,15.1305158484,26.91,127.1827768028,1.509846
13,9,2011,24.1050341827,26.48,127.1847199765,3.553945
13,10,2011,24.5338719702,24.79,127.1892939083,0.650395
13,11,2011,24.390926041,21.63,127.1901309675,1.207877
13,12,2011,25,19.64,127.1916855068,4.413396
13,1,2012,24.2169049099,17.68,127.1973655531,0.548338
13,2,2012,23.3157240522,19.85,127.1980712648,2.239049
13,3,2012,23.6886264761,23,127.2009529238,1.233761
13,4,2012,24.875699192,25.95,127.2025407758,3.609895
13,5,2012,23.7942821628,28.13,127.2071867153,2.513218
13,6,2012,24.4095711622,27.72,127.2104212301,7.539653
13,7,2012,13.5767557489,26.96,127.2201247732,0.845355
13,8,2012,11.1963952766,26.86,127.2212127462,1.622168
13,9,2012,20.7240522063,26.38,127.2233004785,4.912198
13,10,2012,23.6451211933,24.84,127.2296224836,0.479796
13,11,2012,25,21.8,127.2302399817,3.678437
13,12,2012,24.968924798,19.23,127.2349741348,1.005287
13,1,2013,20.4195152268,18.56,127.2362679405,4.96651
13,2,2013,22.4580484773,20.33,127.2426598453,3.393407
13,3,2013,24.2044748291,22.79,127.2470271644,9.416143
13,4,2013,22.2529521442,26.15,127.2591457526,0.314621
13,5,2013,24.8694841516,27.71,127.2595506702,0.809024
13,6,2013,24.4903666874,28.11,127.2605918852,1.056226
13,7,2013,12.327532629,27.06,127.2619512494,0.651714
13,8,2013,16.0130515848,26.99,127.2627900061,6.247465
13,9,2013,22.1970167806,26.55,127.2708305016,0.741606
13,10,2013,24.8321939093,24.51,127.2717849495,5.595751
13,11,2013,24.2790553139,22.08,127.2789866882,2.022561
13,12,2013,24.4903666874,19.78,127.2815897269,7.955405
13,1,2014,23.3095090118,17.99,127.2918283433,0.397961
13,2,2014,21.4449968925,20.43,127.2923405197,1.2381
13,3,2014,24.0428837787,23.58,127.2939339559,0.729595
13,4,2014,23.781852082,26.13,127.2948729456,0.176871
13,5,2014,24.1671845867,28.35,127.2951005789,5.858868
13,6,2014,21.7433188316,28.17,127.3026409495,0.464288
13,7,2014,9.2573026725,27.59,127.3032384888,3.869064
13,8,2014,9.0646364201,26.88,127.3082179791,1.835042
13,9,2014,16.8147917961,26.65,127.3105796805,5.549343
13,10,2014,24.6830329397,24.56,127.3177216921,0.110545
13,11,2014,25,21.6,127.3178639637,0.729595
13,12,2014,22.5264139217,19.44,127.3188029534,0.795922
13,1,2015,20.562461156,18.36,127.319827306,0.413404
13,2,2015,25,19.77,127.3203593575,3.698876
13,3,2015,24.0988191423,22.95,127.3251198157,0.369888
13,4,2015,24.0118085768,26.21,127.325595862,2.502181
13,5,2015,24.8011187073,27.75,127.3288161722,2.045261
13,6,2015,22.6196395277,28.4,127.3314484257,3.720634
13,7,2015,15.2486016159,27.31,127.3362368864,0.065274
13,8,2015,16.3859540087,26.78,127.3363208942,0.674501
13,9,2015,2.6382846489,26.11,127.3371889778,0.56571
13,10,2015,24.6270975761,24.7,127.3379170473,0.413404
13,11,2015,24.968924798,22.01,127.3384490988,3.698876
13,12,2015,24.9875699192,19.42,127.343209557,0.522194
13,1,2016,23.5581106277,19.33,127.3438816213,3.491515
13,2,2016,24.0988191423,20.2,127.3483752056,1.90641
13,3,2016,24.4157862026,24.14,127.3508287577,4.155545
13,4,2016,25,26.04,127.3561769495,0.192783
13,5,2016,24.6643878185,28.72,127.3564250615,0.235624
13,6,2016,24.7824735861,28.56,127.3567283099,0.385566
13,7,2016,21.4325668117,27.34,127.3572245338,0.299885
13,8,2016,13.9745183344,27.01,127.3576104862,2.313396
13,9,2016,8.1696706029,26.31,127.3605878298,0.535508
13,10,2016,24.8135487881,24.56,127.3612770293,2.313396
13,11,2016,25,22.06,127.3642543729,2.270556
13,12,2016,22.7439403356,19.3,127.3671765814,3.427254
14,1,2008,13.2846488502,12.61,91.7480889139,2.998891
14,2,2008,17.9086389062,14.39,91.7528566261,3.427304
14,3,2008,19.9782473586,16.95,91.7583054401,4.391233
